Date,OP_Price,AVPI,PR,LAR,Votable Supply,Circulating Supply,OP_Price_Scaled,AVPI_Scaled,PR_Scaled,LAR_Scaled
2024-11-14,1.620978274,0.2710536835402484,0.0844697905497963,0.4442946725437532,106015541.5,1255070491.0,0.11108220204375885,0.11834678279420383,0.7428821299902837,0.8502165278347414
2024-11-15,1.508528458,0.2606235258846287,0.0843835548357259,0.3482845800187549,105907309.6,1255070491.0,0.08316926023476867,0.10530911977812982,0.7405881175016997,0.6549936970766381
2024-11-16,1.584889511,0.254291682876505,0.0838736065064571,0.25701556374233,105267288.5,1255070491.0,0.10212404117333612,0.09739433669082684,0.7270226493138892,0.46941116872575844
2024-11-17,1.77014251,0.2462250177111212,0.0838543471898105,0.2927231602926879,105243116.7,1255070491.0,0.14810860891178318,0.0873110315709745,0.7265103196673484,0.5420174739047076
2024-11-18,1.673385143,0.2376309260394218,0.0838216257607796,0.3134803767397851,105202049.0,1255070491.0,0.12409093728960724,0.07656844504022384,0.7256398755868378,0.5842243132784524
2024-11-19,1.827066495,0.2296871938244211,0.0837855205377464,0.286677372093047,105156734.4,1255070491.0,0.16223860874069201,0.06663880570698624,0.7246794169945465,0.529724225815289
2024-11-20,1.761250935,0.2252823501129181,0.0837587084182349,0.2260756653723136,105123083.3,1255070491.0,0.14590149088888427,0.0611327654489939,0.7239661703116864,0.4064992978556212
2024-11-21,1.65529845,0.2199102756407615,0.0832512453676994,0.2628121614676241,104486181.4,1255070491.0,0.11960135404986177,0.05441768989809889,0.7104668146448105,0.48119772352366424
2024-11-22,2.09191255,0.2075727991951898,0.0833407932463293,0.5179578038765883,104598570.3,1255070491.0,0.22798022384085026,0.038995884621795235,0.7128489361836374,1.0000000000000002
2024-11-23,2.200621673,0.1992726672308128,0.0832554029827795,0.4688028213009622,104491399.5,1255070491.0,0.25496462926135677,0.028620746765447735,0.7105774140759085,0.9000503531253198
2024-11-24,2.206665164,0.1928032057928418,0.0833501214076429,0.4026837162179421,104610277.8,1255070491.0,0.25646477944929613,0.0205339410901465,0.7130970806882617,0.7656065824546602
2024-11-25,2.208298387,0.1902011046572681,0.0832434683543205,0.3080421886663878,104476420.7,1255070491.0,0.25687018748091184,0.017281323166286583,0.7102599332383379,0.5731665333934141
2024-11-26,2.306790429,0.1848534113647148,0.0831296329155746,0.4126507939265335,104333549.2,1255070491.0,0.28131845013520207,0.010596724010293546,0.7072317224681068,0.7858732135294149
2024-11-27,2.200223049,0.1807756192762571,0.0830556839217407,0.3055621598954932,104240738.0,1255070491.0,0.25486568051327096,0.005499497213316051,0.7052645570401652,0.5681237485748335
2024-11-28,2.484551491,0.1784645035341525,0.0826732820539241,0.2760389011881006,103760796.7,1255070491.0,0.32544332606661586,0.0026106100812534894,0.695092035482415,0.5080924124258727
2024-11-29,2.362091818,0.1763760100141671,0.082616987606316,0.2747232754193722,103690143.2,1255070491.0,0.2950456798277197,0.0,0.6935945101561276,0.5054172750519285
2024-11-30,2.385789125,0.1764138510956713,0.0829479651912236,0.1575379409284343,104105543.4,1255070491.0,0.30092796203012695,4.730122833276895e-05,0.7023990608159569,0.26713760964384115
2024-12-01,2.41760269316681,0.2092447,0.0779622955758907,0.28622612,104721724.31083363,1343235515.8,0.3088249093846386,0.041085755169214394,0.5697720108191291,0.5288066690389821
2024-12-02,2.5015691257936754,0.21172567,0.077899584530553,0.4896229,104637488.60750312,1343235515.8,0.3296675415132868,0.04418695956908861,0.5681037933905659,0.9423850139233433
2024-12-03,2.515081318711329,0.2148642,0.0778897925664104,0.49311388,104624335.69349736,1343235515.8,0.3330216159621263,0.04811011182209338,0.5678433109643111,0.9494834238904253
2024-12-04,2.6253789448211995,0.22073929,0.0779275420672142,0.4322354,104675042.1636807,1343235515.8,0.36040032878522754,0.05545395514049581,0.5688475100622741,0.8256957169391369
2024-12-05,2.87569902356865,0.2358625,0.0780066931453009,0.39324683,104781360.70288068,1343235515.8,0.42253622229081966,0.07435791826468571,0.5709530595271692,0.7464180201633667
2024-12-06,2.900250070766414,0.24420168,0.0781207532202632,0.38958776,104934570.24650478,1343235515.8,0.42863042480850944,0.08478186603807389,0.5739872459919408,0.7389778231532861
2024-12-07,2.890002912458168,0.24730892,0.0782636051588081,0.3493499,105126454.04385924,1343235515.8,0.42608681607938914,0.08866590589323739,0.5777873436031569,0.6571598733288658
2024-12-08,3.1330595189143207,0.26369664,0.078429636216191,0.29493225,105349472.85686173,1343235515.8,0.486419728605464,0.10915050238892512,0.5822040440762142,0.5465093427772197
2024-12-09,3.294095613412993,0.2795797,0.0786138669776483,0.27762556,105596938.1587541,1343235515.8,0.5263930366532822,0.12900427553227864,0.5871048867505073,0.5113186568399757
2024-12-10,3.2584130249606145,0.28449532,0.0788119286040274,0.19701335,105862981.56962362,1343235515.8,0.5175356987714187,0.13514878448325737,0.5923736532855881,0.34740522424153164
