Weights,Monotonicity Score,Average Proportional Increase,Standard Deviation,Total Score
"w1=0.35, w2=0.28, w3=0.22, w4=0.14",0.38523131672597866,1.7729005972141676,0.20249084525884528,0.48644852422816925
"w1=0.41, w2=0.23, w3=0.2, w4=0.15",0.3879003558718861,1.760546375765916,0.19875120410706687,0.48643409185700626
"w1=0.31, w2=0.3, w3=0.28, w4=0.11",0.38523131672597866,1.7797352312442354,0.207112649169686,0.4864289098609306
"w1=0.35, w2=0.28, w3=0.23, w4=0.13",0.3861209964412811,1.7717526094955443,0.2032788494625334,0.4864273652809894
"w1=0.4, w2=0.24, w3=0.21, w4=0.15",0.38701067615658363,1.7629522310958687,0.19889612616527513,0.4864269464478831
"w1=0.42, w2=0.25, w3=0.21, w4=0.12",0.39234875444839856,1.7550216796398137,0.202530156998707,0.48641966605254994
"w1=0.32, w2=0.29, w3=0.27, w4=0.12",0.38434163701067614,1.7784341655699119,0.20483073770359242,0.48640843030824277
"w1=0.37, w2=0.25, w3=0.22, w4=0.15",0.38434163701067614,1.7697252481308514,0.19916490452387398,0.4863663967743462
"w1=0.34, w2=0.27, w3=0.26, w4=0.12",0.38523131672597866,1.773386390311818,0.203134990376319,0.4863524393124573
"w1=0.41, w2=0.25, w3=0.21, w4=0.12",0.3914590747330961,1.7569693792715895,0.2025803907732261,0.48634929598889814
"w1=0.42, w2=0.23, w3=0.23, w4=0.11",0.39234875444839856,1.7540222568628643,0.20214202304215276,0.4863362216841263
"w1=0.31, w2=0.3, w3=0.25, w4=0.14",0.3816725978647687,1.7832369373662618,0.20388701928649777,0.4863175806196874
"w1=0.38, w2=0.26, w3=0.2, w4=0.15",0.3861209964412811,1.7670552381903197,0.2005580501924054,0.4863041308009829
"w1=0.39, w2=0.23, w3=0.23, w4=0.14",0.3861209964412811,1.7641303176950316,0.19862243708117874,0.4862998306352933
"w1=0.32, w2=0.29, w3=0.26, w4=0.12",0.38434163701067614,1.7781416950954154,0.2050576882681358,0.4862818510439804
"w1=0.32, w2=0.29, w3=0.28, w4=0.11",0.38523131672597866,1.777311077171976,0.2060382227438142,0.4862664069742403
"w1=0.39, w2=0.25, w3=0.22, w4=0.14",0.38701067615658363,1.7639897007101397,0.20014408158534605,0.486260053744716
"w1=0.32, w2=0.31, w3=0.22, w4=0.15",0.38256227758007116,1.7814911907796318,0.2044060474328669,0.4862575627161019
"w1=0.31, w2=0.3, w3=0.26, w4=0.13",0.38256227758007116,1.782035709206442,0.20482802026379943,0.4862398745521842
"w1=0.39, w2=0.25, w3=0.21, w4=0.15",0.3861209964412811,1.765119196152864,0.19949357542624355,0.48623626482334037
"w1=0.36, w2=0.27, w3=0.21, w4=0.15",0.38434163701067614,1.7717724026975492,0.20099082995288314,0.48622805005898295
"w1=0.34, w2=0.27, w3=0.27, w4=0.11",0.3861209964412811,1.772278090859416,0.20429740096021298,0.4862268961044599
"w1=0.39, w2=0.26, w3=0.22, w4=0.12",0.3896797153024911,1.7613742380960273,0.20297056597354182,0.4862235354783885
"w1=0.4, w2=0.24, w3=0.24, w4=0.11",0.3905693950177936,1.7583610436988624,0.20245440099335812,0.48622058595066187
"w1=0.42, w2=0.24, w3=0.23, w4=0.11",0.39234875444839856,1.7541603718899716,0.20262610428493355,0.4862186203167136
"w1=0.39, w2=0.25, w3=0.24, w4=0.12",0.3887900355871886,1.7618244473294669,0.20181729800531617,0.48621471785789283
"w1=0.31, w2=0.29, w3=0.28, w4=0.11",0.38434163701067614,1.7796866837649485,0.20632174676460663,0.48621163122894584
"w1=0.41, w2=0.24, w3=0.21, w4=0.13",0.3896797153024911,1.7581694770278202,0.20094047999020254,0.4861916090597489
"w1=0.44, w2=0.22, w3=0.22, w4=0.12",0.39234875444839856,1.7510885800239757,0.20079924546891778,0.4861523195883191
"w1=0.41, w2=0.24, w3=0.23, w4=0.11",0.3914590747330961,1.7560971449570428,0.20266384200525625,0.4861498137563798
"w1=0.39, w2=0.25, w3=0.25, w4=0.11",0.3896797153024911,1.7607869646460712,0.20283264671051338,0.48614745656730585
"w1=0.34, w2=0.28, w3=0.26, w4=0.12",0.38523131672597866,1.7734469706871518,0.20386595466865462,0.48614526609982334
"w1=0.35, w2=0.26, w3=0.26, w4=0.12",0.38523131672597866,1.7710654628187221,0.20228755522807598,0.486142484358311
"w1=0.39, w2=0.24, w3=0.23, w4=0.14",0.3861209964412811,1.7641954184170925,0.19921356802656065,0.4861355114960909
"w1=0.4, w2=0.26, w3=0.2, w4=0.13",0.3896797153024911,1.7601335702073482,0.20244019337075145,0.4861345136814898
"w1=0.31, w2=0.29, w3=0.25, w4=0.14",0.3807829181494662,1.7832302035186243,0.20303842991551033,0.4861259708038048
"w1=0.38, w2=0.27, w3=0.2, w4=0.15",0.3861209964412811,1.7671214990885564,0.201203034771826,0.48612388760680403
"w1=0.38, w2=0.24, w3=0.23, w4=0.14",0.38523131672597866,1.7663269662679832,0.19921122182207998,0.486117685069962
"w1=0.37, w2=0.27, w3=0.21, w4=0.14",0.3861209964412811,1.7681384722492388,0.20190562978065743,0.4861165037362911
"w1=0.37, w2=0.26, w3=0.25, w4=0.12",0.38701067615658363,1.7663979700307813,0.2023213211959369,0.486088535725667
"w1=0.37, w2=0.27, w3=0.2, w4=0.15",0.38523131672597866,1.7692916907659537,0.2012971992598312,0.4860848367382308
"w1=0.35, w2=0.29, w3=0.21, w4=0.14",0.38523131672597866,1.772696258232961,0.20359044262036416,0.48607777722347234
"w1=0.39, w2=0.25, w3=0.23, w4=0.12",0.3887900355871886,1.761541293339538,0.20208882637612594,0.4860766285486641
"w1=0.32, w2=0.3, w3=0.26, w4=0.12",0.38434163701067614,1.7781922138978201,0.20584379075507073,0.4860561240583809
"w1=0.36, w2=0.28, w3=0.23, w4=0.13",0.3861209964412811,1.7695387833894853,0.2031259348021435,0.4860304744578946
"w1=0.34, w2=0.28, w3=0.27, w4=0.11",0.3861209964412811,1.7723520381684208,0.20500856964596262,0.486028334960536
"w1=0.41, w2=0.22, w3=0.22, w4=0.15",0.3861209964412811,1.7610291263772633,0.19747539460008198,0.4860237051160686
"w1=0.35, w2=0.27, w3=0.27, w4=0.1",0.3879003558718861,1.7686912490070568,0.20555127384907187,0.4860230455826329
"w1=0.41, w2=0.25, w3=0.23, w4=0.11",0.3914590747330961,1.7562322025051071,0.20318256442449542,0.48602120854022085
"w1=0.39, w2=0.25, w3=0.24, w4=0.11",0.3896797153024911,1.760498015542659,0.20306691735642196,0.48601938555285085
"w1=0.4, w2=0.24, w3=0.22, w4=0.14",0.38701067615658363,1.7618325491012545,0.19954495664801136,0.48600836090413935
"w1=0.43, w2=0.22, w3=0.19, w4=0.15",0.3887900355871886,1.7561784799689086,0.19874119311024174,0.4860083558543035
"w1=0.42, w2=0.21, w3=0.21, w4=0.15",0.38701067615658363,1.7586440420765417,0.19741996120950578,0.48600815813074844
"w1=0.4, w2=0.25, w3=0.25, w4=0.1",0.3914590747330961,1.7574912701556356,0.20407043001847536,0.4860066623921325
"w1=0.37, w2=0.26, w3=0.21, w4=0.15",0.38434163701067614,1.7694981620982342,0.2002184108745759,0.48600492766261216
"w1=0.4, w2=0.25, w3=0.22, w4=0.12",0.3896797153024911,1.7592309103368078,0.2023253775926979,0.48598842644079776
"w1=0.33, w2=0.3, w3=0.25, w4=0.12",0.38523131672597866,1.7755808881782693,0.20582437035442483,0.4859845248923158
"w1=0.39, w2=0.24, w3=0.22, w4=0.14",0.3861209964412811,1.7639154923982667,0.1995433877862244,0.4859805803644266
"w1=0.34, w2=0.3, w3=0.22, w4=0.14",0.38434163701067614,1.7752882724063501,0.20416326189387718,0.48597949441844496
"w1=0.33, w2=0.28, w3=0.27, w4=0.11",0.38523131672597866,1.7746266226245349,0.20522257613978934,0.48597421004595953
"w1=0.43, w2=0.23, w3=0.23, w4=0.11",0.39234875444839856,1.7521168023878377,0.20213027171274706,0.48595865618794276
"w1=0.37, w2=0.26, w3=0.24, w4=0.12",0.38701067615658363,1.766110785405419,0.20257775449016827,0.48595416881232517
"w1=0.4, w2=0.25, w3=0.23, w4=0.11",0.3905693950177936,1.7582028201293478,0.20324887517562185,0.4859505989820798
"w1=0.38, w2=0.25, w3=0.22, w4=0.15",0.38434163701067614,1.767532407528669,0.19914087134774378,0.4859350386067488
"w1=0.32, w2=0.3, w3=0.27, w4=0.11",0.38523131672597866,1.7770760754191908,0.20698924739498434,0.4859340992283322
"w1=0.39, w2=0.25, w3=0.25, w4=0.1",0.3905693950177936,1.7594848345296092,0.20416061054351325,0.4859334812517647
"w1=0.32, w2=0.3, w3=0.25, w4=0.12",0.38434163701067614,1.7779075419460135,0.20609579877365125,0.48592358726244544
"w1=0.39, w2=0.26, w3=0.23, w4=0.12",0.3887900355871886,1.761650172177443,0.20267810914355724,0.48592161948601575
"w1=0.34, w2=0.29, w3=0.22, w4=0.15",0.38256227758007116,1.7766883968899665,0.2023565117429793,0.48591186464513514
"w1=0.42, w2=0.22, w3=0.22, w4=0.14",0.3879003558718861,1.7576100572848163,0.19854813035249366,0.4859077502871582
"w1=0.43, w2=0.25, w3=0.2, w4=0.12",0.39234875444839856,1.7528451290357498,0.2028003456482799,0.4859032993368653
"w1=0.43, w2=0.21, w3=0.21, w4=0.14",0.3887900355871886,1.755262056349889,0.19848553379900688,0.48590176892387005
"w1=0.39, w2=0.26, w3=0.2, w4=0.15",0.3861209964412811,1.764922330518014,0.2004993164080688,0.4858951694018227
"w1=0.33, w2=0.29, w3=0.26, w4=0.12",0.38434163701067614,1.7758009209400687,0.20481783094614917,0.48588565340950707
"w1=0.41, w2=0.25, w3=0.22, w4=0.11",0.3914590747330961,1.7559546675300401,0.2034518137845329,0.48588492673719624
"w1=0.41, w2=0.22, w3=0.22, w4=0.14",0.38701067615658363,1.7596251336058009,0.19848963694130387,0.48588347371706087
"w1=0.33, w2=0.29, w3=0.22, w4=0.15",0.3816725978647687,1.779046346679889,0.20254736362096648,0.4858813591820722
"w1=0.34, w2=0.29, w3=0.24, w4=0.13",0.38434163701067614,1.7743504681519628,0.20388392118383206,0.485875735780581
"w1=0.4, w2=0.23, w3=0.23, w4=0.14",0.3861209964412811,1.7620373001977225,0.1986559058902237,0.485871186493118
"w1=0.31, w2=0.3, w3=0.27, w4=0.11",0.38434163701067614,1.7794386165290983,0.20730206341699692,0.4858679227860587
"w1=0.38, w2=0.26, w3=0.23, w4=0.12",0.3879003558718861,1.7637172853468481,0.20276332768660646,0.4858646366993308
"w1=0.41, w2=0.22, w3=0.21, w4=0.15",0.3861209964412811,1.7607501858313428,0.19783973726760837,0.4858586142066266
"w1=0.43, w2=0.21, w3=0.2, w4=0.15",0.3879003558718861,1.7563646515037514,0.19788695465427228,0.4858570218404117
"w1=0.33, w2=0.3, w3=0.24, w4=0.12",0.38523131672597866,1.775302835193642,0.20609630428698536,0.48584733411562214
"w1=0.4, w2=0.26, w3=0.22, w4=0.12",0.3896797153024911,1.7593516084345657,0.20288864232302598,0.48584358664125094
"w1=0.41, w2=0.24, w3=0.24, w4=0.11",0.3905693950177936,1.7563826614162383,0.20241503904767394,0.4858367180778423
"w1=0.38, w2=0.26, w3=0.26, w4=0.1",0.3896797153024911,1.7619368078065218,0.20464204716577258,0.48583460506281817
"w1=0.35, w2=0.27, w3=0.27, w4=0.11",0.3861209964412811,1.7700462449311745,0.204127239092104,0.48583157547924427
"w1=0.33, w2=0.29, w3=0.24, w4=0.13",0.3834519572953737,1.776659097255643,0.20409164502494329,0.4858303045913325
"w1=0.42, w2=0.25, w3=0.2, w4=0.12",0.3914590747330961,1.7547546276484818,0.20285176458530638,0.4858249335206525
"w1=0.34, w2=0.3, w3=0.21, w4=0.14",0.38434163701067614,1.7750299287998887,0.20453854600463817,0.4858152404639244
"w1=0.33, w2=0.28, w3=0.28, w4=0.1",0.3861209964412811,1.7735415280038938,0.20651410146031887,0.4858145733833237
"w1=0.37, w2=0.27, w3=0.21, w4=0.15",0.38434163701067614,1.769552026543176,0.20089402858496216,0.48581301523848464
"w1=0.4, w2=0.24, w3=0.2, w4=0.15",0.3861209964412811,1.7626830203650163,0.1992851856742062,0.48581154659138204
"w1=0.34, w2=0.29, w3=0.25, w4=0.12",0.38523131672597866,1.7732301134963155,0.20484220444742893,0.4858090197280238
"w1=0.42, w2=0.24, w3=0.21, w4=0.13",0.3896797153024911,1.7561941676852566,0.20093013738623602,0.4857996499724261
"w1=0.35, w2=0.29, w3=0.22, w4=0.14",0.38434163701067614,1.7729587294989542,0.20322021337697804,0.48579650039203554
"w1=0.33, w2=0.29, w3=0.27, w4=0.11",0.38523131672597866,1.7746963510141727,0.20596211016015234,0.48576629551777817
"w1=0.42, w2=0.22, w3=0.22, w4=0.13",0.3887900355871886,1.756249237829938,0.19961392836249958,0.485760686850832
"w1=0.44, w2=0.23, w3=0.2, w4=0.12",0.39234875444839856,1.7506766337128354,0.2018465404615658,0.4857557418282966
"w1=0.41, w2=0.26, w3=0.2, w4=0.13",0.3896797153024911,1.7581326672002664,0.20237026606289577,0.4857553112724301
"w1=0.33, w2=0.29, w3=0.25, w4=0.12",0.38434163701067614,1.7755143096194372,0.2050653972129905,0.4857540612653284
"w1=0.34, w2=0.29, w3=0.21, w4=0.15",0.38256227758007116,1.776427119064393,0.20275395549704026,0.48574037595380215
"w1=0.37, w2=0.26, w3=0.22, w4=0.15",0.3834519572953737,1.7697674273937156,0.19983669410625068,0.4857284558945548
"w1=0.34, w2=0.29, w3=0.23, w4=0.13",0.38434163701067614,1.7740774347835095,0.20419345255827545,0.4857282696945574
"w1=0.36, w2=0.27, w3=0.24, w4=0.12",0.3861209964412811,1.7683564787603234,0.20335192045711073,0.485726217835572
"w1=0.31, w2=0.3, w3=0.24, w4=0.14",0.3807829181494662,1.7829596516389472,0.20420658257740293,0.4857214146293017
"w1=0.35, w2=0.28, w3=0.22, w4=0.15",0.38256227758007116,1.7743451315016479,0.20144382602721994,0.4857170172821992
"w1=0.38, w2=0.27, w3=0.21, w4=0.14",0.3861209964412811,1.7659915785081641,0.20180661656464743,0.48571682895287915
"w1=0.36, w2=0.26, w3=0.22, w4=0.15",0.38256227758007116,1.7719993771337164,0.19989830936214853,0.48571152140813434
"w1=0.36, w2=0.29, w3=0.21, w4=0.14",0.38523131672597866,1.770470405700131,0.2034126671811231,0.48568593934867865
"w1=0.4, w2=0.25, w3=0.23, w4=0.12",0.3887900355871886,1.7595082682141145,0.20203598683382828,0.48568587538626873
"w1=0.31, w2=0.3, w3=0.27, w4=0.12",0.38256227758007116,1.7808682997658283,0.20590422787184412,0.485683530381648
"w1=0.34, w2=0.29, w3=0.24, w4=0.12",0.38523131672597866,1.772951002699097,0.205110324805326,0.4856727614612109
"w1=0.31, w2=0.3, w3=0.25, w4=0.13",0.3816725978647687,1.7817516940152074,0.2051018940180712,0.4856560695300045
"w1=0.44, w2=0.24, w3=0.2, w4=0.12",0.39234875444839856,1.750823208027572,0.20229362003551765,0.4856509328190584
"w1=0.32, w2=0.29, w3=0.29, w4=0.1",0.38523131672597866,1.7762219587834527,0.20737207411618297,0.485648427884825
"w1=0.33, w2=0.3, w3=0.22, w4=0.15",0.3816725978647687,1.779069639531565,0.2033435511882512,0.48564716148222203
"w1=0.36, w2=0.27, w3=0.27, w4=0.1",0.3879003558718861,1.7665313241472616,0.20537056312039875,0.48564527382927575
"w1=0.33, w2=0.3, w3=0.23, w4=0.14",0.38256227758007116,1.7778747238648818,0.20403829080938699,0.48564459632019585
"w1=0.4, w2=0.25, w3=0.24, w4=0.11",0.3896797153024911,1.7584858656963143,0.20299704024735266,0.48563791871630263
"w1=0.42, w2=0.24, w3=0.22, w4=0.11",0.3914590747330961,1.7538802332307337,0.2028923715111853,0.4856378725593392
"w1=0.39, w2=0.25, w3=0.2, w4=0.15",0.38523131672597866,1.76485355718538,0.19988755945102937,0.4856201019647566
"w1=0.35, w2=0.28, w3=0.25, w4=0.12",0.38523131672597866,1.770918157062553,0.2039320157900549,0.4856196850384835
"w1=0.41, w2=0.25, w3=0.22, w4=0.12",0.3896797153024911,1.7572423896866636,0.2022746048935554,0.48560595412051166
"w1=0.42, w2=0.24, w3=0.19, w4=0.14",0.3887900355871886,1.75699001359115,0.20063345251464904,0.4856029847574296
"w1=0.44, w2=0.22, w3=0.19, w4=0.15",0.3887900355871886,1.7542261060035862,0.19879344282558575,0.48560220614663585
"w1=0.38, w2=0.26, w3=0.21, w4=0.15",0.38434163701067614,1.7673185738614792,0.20015938490373703,0.48558671780651286
"w1=0.43, w2=0.21, w3=0.21, w4=0.15",0.38701067615658363,1.7566416062357468,0.19750983520987306,0.48558070876247933
"w1=0.31, w2=0.29, w3=0.29, w4=0.1",0.38434163701067614,1.7785740364494342,0.2076840348967973,0.48558041532618573
"w1=0.43, w2=0.24, w3=0.2, w4=0.12",0.3914590747330961,1.7527026010569795,0.2023196197271276,0.4855741716598057
"w1=0.42, w2=0.23, w3=0.2, w4=0.15",0.38701067615658363,1.7585201585178911,0.19878469757438655,0.4855739605095541
"w1=0.39, w2=0.26, w3=0.25, w4=0.09",0.3914590747330961,1.7583537662380229,0.20609115352745988,0.4855729445559147
"w1=0.38, w2=0.26, w3=0.24, w4=0.12",0.38701067615658363,1.763998091046716,0.20248808649583963,0.48555853033888313
"w1=0.32, w2=0.3, w3=0.24, w4=0.13",0.38256227758007116,1.7790639825438046,0.2051228113245618,0.48555709190142804
"w1=0.31, w2=0.3, w3=0.26, w4=0.12",0.38256227758007116,1.7805774890729194,0.20613478969607213,0.4855561996957979
"w1=0.37, w2=0.26, w3=0.26, w4=0.11",0.38701067615658363,1.7653375468597194,0.20339815278654258,0.48555340161427296
"w1=0.4, w2=0.25, w3=0.21, w4=0.13",0.3879003558718861,1.7602902926959072,0.2015197382571159,0.4855523149979898
"w1=0.44, w2=0.22, w3=0.22, w4=0.11",0.39234875444839856,1.7498161391913138,0.20195555081309044,0.4855509398185349
"w1=0.44, w2=0.2, w3=0.2, w4=0.15",0.3879003558718861,1.7543191055301275,0.19755627344022317,0.4855471170099016
"w1=0.36, w2=0.27, w3=0.26, w4=0.1",0.3879003558718861,1.7662367139000958,0.20555384017640124,0.48553136866304186
"w1=0.4, w2=0.25, w3=0.2, w4=0.14",0.38701067615658363,1.761378651939478,0.20083367832887555,0.4855309649675248
"w1=0.42, w2=0.25, w3=0.22, w4=0.11",0.3914590747330961,1.7540248857079752,0.2033873729143532,0.4855183026338372
"w1=0.36, w2=0.26, w3=0.26, w4=0.11",0.3861209964412811,1.7674785385173792,0.20351543906752148,0.48550157420386
"w1=0.35, w2=0.27, w3=0.26, w4=0.12",0.38434163701067614,1.7711321832757563,0.2029877841670032,0.4855009199103884
"w1=0.44, w2=0.21, w3=0.21, w4=0.14",0.3887900355871886,1.7533211579098094,0.19856246165060742,0.485490510880374
"w1=0.37, w2=0.28, w3=0.22, w4=0.13",0.3861209964412811,1.7671061111605548,0.2033043576633451,0.485490413153748
"w1=0.39, w2=0.26, w3=0.21, w4=0.14",0.3861209964412811,1.7638023065851758,0.2011032121755515,0.4854899958850103
"w1=0.37, w2=0.28, w3=0.21, w4=0.14",0.38523131672597866,1.7682136954425949,0.2025762035685971,0.48548553638092923
"w1=0.35, w2=0.28, w3=0.24, w4=0.12",0.38523131672597866,1.7706344624844275,0.20419566273352,0.4854838520398188
"w1=0.42, w2=0.23, w3=0.21, w4=0.13",0.3887900355871886,1.7560789470210623,0.20042623402647317,0.4854829369898649
"w1=0.34, w2=0.3, w3=0.24, w4=0.12",0.38523131672597866,1.7730295168247296,0.20584143619570194,0.4854691308692247
"w1=0.44, w2=0.23, w3=0.22, w4=0.11",0.39234875444839856,1.7499666583162166,0.2023812053794345,0.4854533472736122
"w1=0.38, w2=0.26, w3=0.21, w4=0.14",0.38523131672597866,1.7659115758104809,0.20116651936271257,0.4854480177162718
"w1=0.41, w2=0.24, w3=0.21, w4=0.14",0.38701067615658363,1.7595187846742493,0.1998929586423422,0.48544120742043906
"w1=0.44, w2=0.21, w3=0.2, w4=0.15",0.3879003558718861,1.7544032453844334,0.19796987453791862,0.48543986465145417
"w1=0.4, w2=0.25, w3=0.24, w4=0.1",0.3905693950177936,1.7572033824290945,0.2042864557248225,0.4854394372772689
"w1=0.36, w2=0.28, w3=0.21, w4=0.14",0.38434163701067614,1.770399044129224,0.20271293924254483,0.4854367455584194
"w1=0.34, w2=0.28, w3=0.28, w4=0.1",0.3861209964412811,1.7712896786812158,0.20627370737059145,0.48543632174570633
"w1=0.36, w2=0.28, w3=0.22, w4=0.13",0.38523131672597866,1.7692685559738461,0.20344915378049325,0.48543462342361066
"w1=0.42, w2=0.22, w3=0.21, w4=0.15",0.3861209964412811,1.7587137782011741,0.19790456026411476,0.485431885781641
"w1=0.35, w2=0.3, w3=0.21, w4=0.14",0.38434163701067614,1.7727623351135506,0.20431676811891478,0.4854282550923738
"w1=0.39, w2=0.26, w3=0.24, w4=0.11",0.3887900355871886,1.7606185311958307,0.20364226197410668,0.4854260454405285
"w1=0.36, w2=0.27, w3=0.25, w4=0.12",0.38523131672597866,1.7686407242606788,0.20309185798422752,0.4854162458198569
"w1=0.45, w2=0.21, w3=0.21, w4=0.13",0.3905693950177936,1.7501056282593896,0.19965142851344156,0.4854103946067423
"w1=0.36, w2=0.28, w3=0.2, w4=0.15",0.3834519572953737,1.7715617777872479,0.20210649096751623,0.4854063869148816
"w1=0.4, w2=0.24, w3=0.21, w4=0.14",0.3861209964412811,1.7615573046952282,0.19989290473321203,0.4854040877397226
"w1=0.45, w2=0.2, w3=0.19, w4=0.15",0.3887900355871886,1.7521147276699276,0.19804883357329806,0.48540331325559044
"w1=0.35, w2=0.28, w3=0.27, w4=0.1",0.38701067615658363,1.7687903233907138,0.20621596313135973,0.4853986138170267
"w1=0.36, w2=0.27, w3=0.27, w4=0.09",0.3887900355871886,1.7652233649528757,0.20683186683516996,0.4853901307336185
"w1=0.45, w2=0.23, w3=0.2, w4=0.12",0.39234875444839856,1.7488280863331924,0.20184445184369482,0.48538665893772936
"w1=0.43, w2=0.23, w3=0.22, w4=0.11",0.3914590747330961,1.7518337620966318,0.20239377224622868,0.4853781581120058
"w1=0.35, w2=0.27, w3=0.25, w4=0.12",0.38434163701067614,1.7708419860083382,0.20322777802912956,0.48537088229826686
"w1=0.32, w2=0.31, w3=0.23, w4=0.14",0.3816725978647687,1.7802851216138138,0.20509669853051607,0.4853643136959923
"w1=0.31, w2=0.3, w3=0.29, w4=0.1",0.38434163701067614,1.7786350425698114,0.20844910587072757,0.48536309525808213
"w1=0.44, w2=0.21, w3=0.21, w4=0.13",0.3896797153024911,1.7519865938175818,0.1995893367561902,0.4853603753879049
"w1=0.43, w2=0.22, w3=0.22, w4=0.13",0.3887900355871886,1.7542981015313162,0.19965839296744808,0.4853571202096232
"w1=0.4, w2=0.25, w3=0.25, w4=0.09",0.3914590747330961,1.7562329624217372,0.20543446663264653,0.48534578986110155
"w1=0.35, w2=0.29, w3=0.23, w4=0.13",0.38434163701067614,1.7718234402565838,0.203997895311297,0.48533613796326575
"w1=0.37, w2=0.27, w3=0.24, w4=0.12",0.3861209964412811,1.7662055400357632,0.20322499194967955,0.4853341086428894
