protocol,date,op_value
solidly-v3,2024-11-21,849.93289
solidly-v3,2024-11-22,563.34002
solidly-v3,2024-11-23,317.54127
solidly-v3,2024-11-24,343.65497
solidly-v3,2024-11-25,353.73495
solidly-v3,2024-11-26,260.17654
solidly-v3,2024-11-27,326.66335
solidly-v3,2024-11-28,325.61997
solidly-v3,2024-11-29,330.15927
solidly-v3,2024-11-30,303.39231
solidly-v3,2024-12-01,299.54804
